filepath,filename,actor_id,emotion,emotion_code,intensity_code,statement_code,repetition_code,sample_rate,duration,pitch_mean,pitch_std,speech_energy,energy_variance,zero_crossing_rate,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_variance,mfcc_2_variance,mfcc_3_variance,mfcc_4_variance,mfcc_5_variance,mfcc_6_variance,mfcc_7_variance,mfcc_8_variance,mfcc_9_variance,mfcc_10_variance,mfcc_11_variance,mfcc_12_variance,mfcc_13_variance
audio data\Audios\Actor_12\03-01-03-01-02-02-12.wav,03-01-03-01-02-02-12.wav,12,Happy,3,1,2,2,48000,3.7370833333333335,92.07252737046453,17.619171704601342,0.007183981128036976,8.447984873782843e-05,0.0890285568019943,-619.3244018554688,75.7936782836914,-11.967564582824707,6.118997573852539,0.2724919021129608,8.626914978027344,-14.338244438171387,-1.8716634511947632,-8.648001670837402,-13.241168975830078,-4.391628742218018,-1.7560584545135498,-8.212316513061523,26385.529296875,5351.58154296875,1010.8680419921875,277.5456237792969,498.9218444824219,320.6471252441406,371.8014221191406,72.82617950439453,175.20774841308594,258.544921875,150.84400939941406,53.43730926513672,128.39462280273438
audio data\Audios\Actor_12\03-01-03-02-01-01-12.wav,03-01-03-02-01-01-12.wav,12,Happy,3,2,1,1,48000,4.204208333333334,197.4777795558537,116.89176466977449,0.020913565531373024,0.0012051706435158849,0.052328916139240504,-493.5279235839844,55.06227111816406,-15.164301872253418,-0.8972402811050415,0.2033187747001648,4.582272529602051,-12.97303581237793,0.06342700123786926,-1.3606891632080078,-4.246819496154785,-2.698094367980957,2.979424476623535,-2.421635389328003,20561.96484375,3790.532958984375,811.6732788085938,390.7386474609375,532.4407958984375,108.61058044433594,436.1045227050781,147.7958984375,143.1746368408203,127.39537048339844,152.13087463378906,100.05892181396484,125.58599853515625
audio data\Audios\Actor_12\03-01-03-02-02-01-12.wav,03-01-03-02-02-01-12.wav,12,Happy,3,2,2,1,48000,3.9039166666666665,116.72224327806637,24.81097861581894,0.011793063953518867,0.0002619613951537758,0.08720489668715847,-574.66259765625,64.0886459350586,-15.850732803344727,3.1314384937286377,-1.7499991655349731,7.125395774841309,-13.76066780090332,-0.7032210826873779,-7.278592586517334,-10.577116012573242,-4.779140949249268,0.6242465376853943,-6.573100566864014,25166.419921875,5431.142578125,1273.7216796875,298.6883239746094,477.66778564453125,307.2684326171875,504.7602844238281,106.86387634277344,181.82273864746094,255.0214385986328,179.41664123535156,75.57891845703125,116.65221405029297
audio data\Audios\Actor_12\03-01-03-02-01-02-12.wav,03-01-03-02-01-02-12.wav,12,Happy,3,2,1,2,48000,4.137458333333333,168.85037638056278,89.34229636143016,0.0202947910875082,0.0009407940087839961,0.0495190177996134,-499.2300109863281,56.19915008544922,-15.056888580322266,1.657802939414978,1.1090630292892456,6.857946872711182,-12.224186897277832,0.3200370669364929,-0.8782009482383728,-4.1014204025268555,-2.913668632507324,3.291919708251953,-2.678743600845337,21045.74609375,3548.466064453125,777.4422607421875,303.3603515625,568.8511352539062,122.41661834716797,421.92340087890625,166.01605224609375,113.8064193725586,128.26211547851562,145.119140625,77.04913330078125,91.70038604736328
audio data\Audios\Actor_12\03-01-04-01-01-01-12.wav,03-01-04-01-01-01-12.wav,12,Sad,4,1,1,1,48000,3.6703333333333332,109.04774209889703,15.36512233970908,0.0048734452575445175,4.8228590458165854e-05,0.0838187839673913,-654.4893798828125,77.3040771484375,-4.083298683166504,5.640422821044922,0.22231365740299225,8.601615905761719,-10.114480018615723,0.4564729928970337,-7.646457672119141,-8.527756690979004,-6.45101261138916,-2.3830173015594482,-4.607968807220459,23094.34765625,4466.6044921875,648.8951416015625,356.2267150878906,351.6719665527344,223.7024383544922,275.8104248046875,90.83588409423828,140.36766052246094,147.17689514160156,129.34201049804688,87.4167709350586,77.75299835205078
audio data\Audios\Actor_12\03-01-03-02-02-02-12.wav,03-01-03-02-02-02-12.wav,12,Happy,3,2,2,2,48000,3.970625,166.03158596504383,57.11758104640717,0.02529858984053135,0.0011837207712233067,0.10076135221179625,-490.840576171875,49.75733947753906,-21.677732467651367,-8.126718521118164,-8.014036178588867,3.208930015563965,-20.74959373474121,-4.329236030578613,-7.555844783782959,-10.211822509765625,-8.186279296875,0.015127759426832199,-7.525016784667969,21501.5703125,3428.02099609375,1236.7509765625,532.289306640625,746.401123046875,133.75582885742188,623.6901245117188,137.9072723388672,160.23851013183594,203.68560791015625,208.56422424316406,83.0114974975586,140.99124145507812
audio data\Audios\Actor_12\03-01-04-01-01-02-12.wav,03-01-04-01-01-02-12.wav,12,Sad,4,1,1,2,48000,3.6035833333333334,104.72143061741751,15.304669177992267,0.004741188138723373,3.5388242395129055e-05,0.059766780695266274,-641.9381713867188,81.56063842773438,-0.5259814858436584,9.225302696228027,4.056046009063721,10.269789695739746,-8.156502723693848,0.7238306999206543,-8.141051292419434,-12.107889175415039,-4.5071120262146,0.4854673147201538,-5.047545909881592,17374.6328125,3490.216064453125,774.8045043945312,339.55462646484375,264.5028381347656,170.41433715820312,306.08160400390625,94.9793701171875,171.24639892578125,242.98007202148438,144.2489776611328,93.20878601074219,85.90647888183594
audio data\Audios\Actor_12\03-01-04-01-02-02-12.wav,03-01-04-01-02-02-12.wav,12,Sad,4,1,2,2,48000,3.5702291666666666,101.39054990337723,18.64110977979688,0.0042762248776853085,3.1663370464229956e-05,0.0948475396455224,-660.8052978515625,71.03137969970703,-4.319817066192627,9.91731071472168,-1.5432394742965698,9.513564109802246,-10.299266815185547,2.7670700550079346,-10.620561599731445,-11.835575103759766,-5.518936634063721,-3.1857545375823975,-8.290751457214355,23497.888671875,4196.72607421875,673.6371459960938,351.1810302734375,366.2098693847656,173.21255493164062,327.7645568847656,90.44367218017578,183.80929565429688,264.90777587890625,137.06149291992188,77.58767700195312,136.6365966796875
audio data\Audios\Actor_12\03-01-04-01-02-01-12.wav,03-01-04-01-02-01-12.wav,12,Sad,4,1,2,1,48000,3.6703333333333332,98.91098433310256,12.336604494803014,0.003191889263689518,1.8597509551909752e-05,0.07837409420289855,-680.7999267578125,61.00883102416992,1.270150065422058,14.231953620910645,-0.044371142983436584,11.02016830444336,-3.09757137298584,5.961736679077148,-5.458829402923584,-8.235136032104492,-1.9498405456542969,-2.0286104679107666,-4.7433695793151855,19237.96484375,4310.4384765625,527.6724853515625,474.1953430175781,322.0997619628906,207.5128631591797,247.664306640625,82.64491271972656,212.52517700195312,245.66358947753906,107.40226745605469,88.58842468261719,124.56673431396484
audio data\Audios\Actor_12\03-01-04-02-01-01-12.wav,03-01-04-02-01-01-12.wav,12,Sad,4,2,1,1,48000,3.8705208333333334,164.0351169878192,24.231360930042886,0.01307668723165989,0.0003518004377838224,0.06718104338842976,-552.9022216796875,63.664405822753906,-12.066323280334473,1.5254161357879639,-3.2258965969085693,3.792466402053833,-16.367219924926758,-2.0265262126922607,-6.859889984130859,-9.816648483276367,-7.720016956329346,1.2529553174972534,-2.851364850997925,19633.248046875,3610.402099609375,875.8854370117188,342.4423522949219,364.6407470703125,115.68970489501953,626.3755493164062,142.1404571533203,189.08810424804688,227.60472106933594,195.4447784423828,95.43036651611328,88.02703857421875
audio data\Audios\Actor_12\03-01-04-02-01-02-12.wav,03-01-04-02-01-02-12.wav,12,Sad,4,2,1,2,48000,3.7704375,181.65929256066738,28.95579479403561,0.017999203875660896,0.0007036802708171308,0.0961127846927966,-519.8947143554688,60.83535385131836,-20.856229782104492,-6.5389533042907715,-10.295873641967773,0.7751960754394531,-19.84096336364746,-5.214008331298828,-10.483442306518555,-14.69482135772705,-6.95549201965332,1.4908454418182373,-5.9056243896484375,20228.314453125,3411.3447265625,738.06884765625,514.4629516601562,453.9918212890625,102.2533950805664,569.039794921875,131.5770721435547,195.20632934570312,235.95948791503906,156.52279663085938,93.21408081054688,85.21392059326172
audio data\Audios\Actor_12\03-01-04-02-02-01-12.wav,03-01-04-02-02-01-12.wav,12,Sad,4,2,2,1,48000,3.8037916666666667,146.67823610008662,19.913448807899204,0.014281128533184528,0.00037093707942403853,0.07093755470938376,-549.866943359375,52.8585319519043,-15.043639183044434,-3.9188146591186523,-7.193235397338867,0.8287491798400879,-15.303743362426758,-5.695904731750488,-9.45773983001709,-11.704675674438477,-9.628580093383789,0.14783330261707306,-4.268402576446533,17915.083984375,4293.685546875,1111.91162109375,562.8313598632812,505.660888671875,223.04002380371094,609.8619384765625,178.69451904296875,265.8581848144531,312.1436462402344,249.0908203125,94.39871978759766,98.880615234375
audio data\Audios\Actor_12\03-01-04-02-02-02-12.wav,03-01-04-02-02-02-12.wav,12,Sad,4,2,2,2,48000,3.8705416666666665,175.79669350914372,24.609669734139025,0.02295801229774952,0.0009760888060554862,0.09511395919421488,-497.0424499511719,48.98184585571289,-17.444772720336914,-2.820918083190918,-12.929658889770508,3.2779712677001953,-20.796005249023438,-5.88080358505249,-8.27621078491211,-11.337586402893066,-8.908095359802246,0.38175901770591736,-4.282249450683594,18082.837890625,3483.757568359375,921.487060546875,391.60980224609375,624.05908203125,112.19261932373047,643.7068481445312,120.7834243774414,226.76473999023438,186.52574157714844,203.48472595214844,92.75582122802734,89.61236572265625
audio data\Audios\Actor_12\03-01-05-01-02-01-12.wav,03-01-05-01-02-01-12.wav,12,Angry,5,1,2,1,48000,3.7370833333333335,86.0678219793495,14.536993120483986,0.004384041763842106,3.311365799163468e-05,0.08973106971153846,-655.6513061523438,67.52313232421875,1.2115293741226196,15.54908561706543,-2.5816030502319336,12.275012016296387,-8.146251678466797,2.114896535873413,-6.24628210067749,-8.891780853271484,-2.618563652038574,-2.303290367126465,-7.4034247398376465,26293.025390625,5538.947265625,586.3928833007812,519.1680908203125,502.7100830078125,250.40989685058594,323.9617919921875,68.1446762084961,216.53125,244.45651245117188,106.90442657470703,58.51738357543945,109.19783020019531
audio data\Audios\Actor_12\03-01-05-01-01-02-12.wav,03-01-05-01-01-02-12.wav,12,Angry,5,1,1,2,48000,3.970625,84.48707998295164,16.650065373380322,0.00644371472299099,8.765637903707102e-05,0.06853609877680965,-614.28076171875,78.3093490600586,-3.6116786003112793,12.05140209197998,4.903537750244141,8.097508430480957,-9.611395835876465,5.2446699142456055,-3.8116369247436523,-4.996134281158447,-4.601011753082275,-1.963098406791687,-1.4781867265701294,26641.28515625,4964.140625,999.3994750976562,367.54315185546875,520.0960693359375,165.3501739501953,381.19287109375,88.37882995605469,178.19482421875,157.80445861816406,84.35343933105469,57.07952880859375,59.54239273071289
audio data\Audios\Actor_12\03-01-05-01-01-01-12.wav,03-01-05-01-01-01-12.wav,12,Angry,5,1,1,1,48000,4.2709375,87.05175352878743,17.746318144196298,0.005621822085231543,6.659308564849198e-05,0.07715209047693267,-612.1950073242188,70.89707946777344,-2.8344829082489014,12.8573637008667,0.9634145498275757,5.618650913238525,-7.565978050231934,5.687028884887695,-1.9150604009628296,-4.874988555908203,-2.7596445083618164,-1.2486273050308228,-2.1003000736236572,23439.8359375,5565.55712890625,1038.956298828125,397.5040588378906,445.9094543457031,160.5278778076172,395.1244201660156,91.13651275634766,180.6727294921875,178.70838928222656,94.94245147705078,68.87059020996094,72.11422729492188
audio data\Audios\Actor_12\03-01-05-02-01-01-12.wav,03-01-05-02-01-01-12.wav,12,Angry,5,2,1,1,48000,3.6369583333333333,119.72909671323896,29.76853737784863,0.0218406580388546,0.001521335681900382,0.042751099706744865,-467.5924072265625,60.11448287963867,-7.122107028961182,5.293973445892334,-3.8941423892974854,4.522049903869629,-9.095437049865723,2.6549177169799805,1.77523934841156,-4.8790669441223145,-2.1616647243499756,0.8012346029281616,-2.2332088947296143,19838.84375,3825.753662109375,777.7156982421875,385.06396484375,549.4554443359375,144.02127075195312,399.2526550292969,104.39279174804688,145.7190704345703,158.41082763671875,122.6934814453125,77.71846771240234,91.68447875976562
audio data\Audios\Actor_12\03-01-05-01-02-02-12.wav,03-01-05-01-02-02-12.wav,12,Angry,5,1,2,2,48000,4.137458333333333,81.9852396573558,13.051777592651327,0.0048560211434960365,4.416414594743401e-05,0.08692664706829897,-636.2000122070312,62.22908020019531,-3.2901549339294434,10.136466026306152,-1.7316982746124268,7.742423057556152,-10.056639671325684,1.0209929943084717,-7.394131183624268,-10.397390365600586,-2.4464683532714844,-1.8292198181152344,-6.358091354370117,23931.509765625,5996.5234375,635.0655517578125,416.3305358886719,419.4785461425781,286.3907165527344,323.2252502441406,61.611488342285156,215.88223266601562,254.38551330566406,104.90596771240234,53.27973937988281,113.24150085449219
audio data\Audios\Actor_12\03-01-05-02-01-02-12.wav,03-01-05-02-01-02-12.wav,12,Angry,5,2,1,2,48000,3.6703333333333332,153.20717043227634,29.52133682836895,0.04739590361714363,0.00568409962579608,0.06468948143115942,-401.3870544433594,51.261531829833984,-13.474899291992188,-2.606121301651001,-9.515669822692871,3.831838846206665,-11.841293334960938,3.2786192893981934,-1.2997475862503052,-3.883443832397461,-4.124893665313721,0.10725309699773788,-3.6307291984558105,22445.90234375,2826.868408203125,846.534423828125,464.14031982421875,720.1947631835938,112.43016052246094,522.6875,98.83299255371094,140.23641967773438,186.1821746826172,190.3169403076172,88.69448852539062,125.07565307617188
audio data\Audios\Actor_12\03-01-06-01-01-01-12.wav,03-01-06-01-01-01-12.wav,12,Fear,6,1,1,1,48000,3.4034166666666668,155.3365753340134,92.1102454179992,0.00950686912983656,0.00017814050079323351,0.06390533447265626,-552.2886962890625,68.21868896484375,-8.064596176147461,10.559490203857422,0.37219753861427307,8.7178373336792,-8.236538887023926,0.8226419687271118,-8.751874923706055,-6.530661582946777,1.0018696784973145,0.23487643897533417,-3.5032405853271484,20369.310546875,3700.413330078125,1048.692626953125,405.1299743652344,357.326904296875,194.12149047851562,363.2118225097656,149.56858825683594,210.5250701904297,175.1570281982422,128.86624145507812,41.61193084716797,116.65185546875
audio data\Audios\Actor_12\03-01-05-02-02-01-12.wav,03-01-05-02-02-01-12.wav,12,Angry,5,2,2,1,48000,3.8038125,111.51264795546439,26.894161562009753,0.021390682086348534,0.0010370538802817464,0.0857514880952381,-490.3470764160156,59.7464714050293,-6.189665794372559,6.062824249267578,-4.950231075286865,6.986286640167236,-11.668822288513184,2.8998119831085205,-2.2994401454925537,-8.272705078125,-4.559092044830322,0.033856943249702454,-5.5187859535217285,23623.03125,5208.86572265625,688.7985229492188,449.33990478515625,732.8095092773438,253.6534881591797,475.7845458984375,88.31103515625,154.2238006591797,179.83639526367188,153.13516235351562,78.58314514160156,93.06987762451172
audio data\Audios\Actor_12\03-01-06-01-02-01-12.wav,03-01-06-01-02-01-12.wav,12,Fear,6,1,2,1,48000,3.3700208333333332,106.0101528032644,24.472391516020952,0.005930478218942881,7.296613330254331e-05,0.09552697290348101,-606.2666015625,63.18901443481445,-11.997488975524902,9.063612937927246,-2.2960987091064453,6.720095634460449,-12.701520919799805,0.3355555534362793,-13.618791580200195,-11.606781959533691,-1.0407099723815918,-1.687228798866272,-7.185120582580566,22173.037109375,4379.1279296875,912.059326171875,280.4703674316406,379.38922119140625,261.241943359375,367.88671875,107.03280639648438,270.9390563964844,186.06556701660156,123.18534851074219,39.41979217529297,108.1740493774414
audio data\Audios\Actor_12\03-01-05-02-02-02-12.wav,03-01-05-02-02-02-12.wav,12,Angry,5,2,2,2,48000,3.8371666666666666,146.48625700961077,53.45237321720277,0.03711136057972908,0.003253525821492076,0.07325575086805555,-443.34454345703125,56.85442352294922,-10.043819427490234,-0.5422422885894775,-12.2825927734375,5.850628852844238,-11.56209945678711,0.998383104801178,-1.7785619497299194,-5.931359767913818,-4.561847686767578,2.0896973609924316,-0.9134163856506348,20993.263671875,4186.49951171875,911.6312255859375,556.7109985351562,1015.4703369140625,159.7529754638672,543.0586547851562,114.8128662109375,130.72084045410156,135.03822326660156,215.00320434570312,73.97245788574219,68.99510955810547
audio data\Audios\Actor_12\03-01-06-01-01-02-12.wav,03-01-06-01-01-02-12.wav,12,Fear,6,1,1,2,48000,3.5035,161.39680012126362,90.72421594803491,0.008469730615615845,0.00015871840878389776,0.06400639960106383,-569.8509521484375,67.66921997070312,-10.471858978271484,8.100476264953613,2.0610523223876953,8.14716625213623,-8.725266456604004,0.4677129089832306,-8.016748428344727,-8.261860847473145,-0.771787166595459,2.1533243656158447,-3.810833215713501,20534.08984375,3965.64599609375,889.9364624023438,337.14056396484375,283.4571228027344,153.08726501464844,303.005615234375,90.25047302246094,157.29562377929688,165.41012573242188,105.59212493896484,41.5772590637207,88.04887390136719
audio data\Audios\Actor_12\03-01-06-01-02-02-12.wav,03-01-06-01-02-02-12.wav,12,Fear,6,1,2,2,48000,3.2032083333333334,122.86382533584694,25.696823424579545,0.0071461074985563755,0.00010568500147201121,0.08908780627076412,-596.18115234375,62.05929946899414,-12.281594276428223,10.210356712341309,-5.1059675216674805,9.019826889038086,-14.009145736694336,-0.2958521544933319,-12.93443775177002,-9.569944381713867,-1.9122788906097412,-0.4643472135066986,-7.116919994354248,26461.66015625,4061.45263671875,934.264404296875,345.42718505859375,402.4006042480469,186.190185546875,484.16387939453125,135.77980041503906,319.207763671875,198.93280029296875,131.0908203125,55.90876007080078,125.76277160644531
