filename,actual_emotion,predicted_emotion,predicted_stress,angry_probability,disgust_probability,fear_probability,happy_probability,sad_probability,surprise_probability,neutral_probability,confidence
6501.png,Angry,Disgust,Moderate_Stress,0.35815492,0.36660415,0.07578772,0.0025347346,0.12824498,0.0006673355,0.06800616,0.36660415
6512.png,Angry,Fear,Moderate_Stress,0.19317499,0.161019,0.23216438,0.01752009,0.21626373,0.057786517,0.12207131,0.23216438
6516.png,Angry,Angry,Severe_Stress,0.6759938,0.0807168,0.060203712,0.13110796,0.01962593,0.020966345,0.011385392,0.6759938
6519.png,Angry,Sad,Mild_Stress,0.16616401,0.062773846,0.18719237,0.078302905,0.24915585,0.01975988,0.2366511,0.24915585
6520.png,Angry,Sad,Mild_Stress,0.2748087,0.041257635,0.08609815,0.026769465,0.32594693,0.010098823,0.23502032,0.32594693
6530.png,Angry,Angry,Severe_Stress,0.4237658,0.1601639,0.16563024,0.07515559,0.090657845,0.016084788,0.06854191,0.4237658
6531.png,Angry,Sad,Mild_Stress,0.2584508,0.14676955,0.13044952,0.08184332,0.26835775,0.008283627,0.105845466,0.26835775
654.png,Angry,Angry,Severe_Stress,0.31289518,0.042021632,0.17142491,0.05761216,0.15306723,0.15950955,0.10346936,0.31289518
6547.png,Angry,Sad,Mild_Stress,0.3286303,0.0574426,0.1417917,0.022277981,0.36336535,0.025049036,0.061443035,0.36336535
6555.png,Angry,Sad,Mild_Stress,0.15614772,0.07917819,0.09896579,0.11751515,0.28345385,0.02435378,0.24038552,0.28345385
6556.png,Angry,Angry,Severe_Stress,0.46536243,0.042923495,0.358691,0.004694258,0.06780694,0.020436816,0.04008507,0.46536243
6561.png,Angry,Angry,Severe_Stress,0.38014883,0.26612708,0.17761664,0.0102735795,0.07936315,0.03978321,0.04668745,0.38014883
6566.png,Angry,Angry,Severe_Stress,0.42946753,0.22724123,0.146316,0.052961793,0.107801326,0.010663205,0.02554887,0.42946753
6573.png,Angry,Neutral,Healthy,0.14496848,0.08571096,0.09530425,0.026548745,0.16954646,0.07466736,0.4032537,0.4032537
6575.png,Angry,Angry,Severe_Stress,0.23879191,0.11112507,0.21567118,0.011628607,0.1521247,0.10533135,0.16532719,0.23879191
6576.png,Angry,Angry,Severe_Stress,0.45515382,0.3144832,0.17893314,0.0014369976,0.03681699,0.009313949,0.0038619598,0.45515382
6580.png,Angry,Angry,Severe_Stress,0.55159384,0.04786614,0.07164572,0.17251347,0.09117827,0.023295356,0.041907217,0.55159384
6581.png,Angry,Happy,Healthy,0.30922136,0.18123922,0.08018491,0.36004066,0.0529264,0.005533468,0.01085393,0.36004066
6584.png,Angry,Angry,Severe_Stress,0.2959204,0.16938516,0.24896918,0.020818196,0.07098672,0.13730785,0.05661248,0.2959204
6589.png,Angry,Neutral,Healthy,0.074777275,0.025304575,0.04027083,0.2953694,0.22173351,0.007897152,0.33464724,0.33464724
6618.png,Angry,Angry,Severe_Stress,0.34746435,0.18662064,0.09232743,0.01897473,0.1197464,0.007212653,0.22765377,0.34746435
6620.png,Angry,Fear,Moderate_Stress,0.22436191,0.0053891083,0.2609962,0.03237743,0.15415296,0.08118905,0.24153331,0.2609962
6621.png,Angry,Angry,Severe_Stress,0.40697715,0.12419696,0.14152299,0.029291723,0.16604902,0.050760318,0.08120182,0.40697715
6629.png,Angry,Happy,Healthy,0.15623385,0.07023557,0.046369914,0.5701525,0.11793944,0.002417607,0.036651146,0.5701525
6632.png,Angry,Angry,Severe_Stress,0.2681223,0.06508401,0.11263244,0.23582168,0.1866886,0.013076392,0.11857468,0.2681223
6642.png,Angry,Angry,Severe_Stress,0.2339123,0.05254748,0.19012158,0.0354838,0.17773907,0.12416564,0.18603018,0.2339123
665.png,Angry,Sad,Mild_Stress,0.30149737,0.11138363,0.11412804,0.0023390085,0.3577547,0.0011721003,0.111725196,0.3577547
6652.png,Angry,Angry,Severe_Stress,0.41527247,0.32704723,0.16954452,0.015956547,0.048826844,0.018494654,0.004857794,0.41527247
6672.png,Angry,Happy,Healthy,0.18857946,0.05646005,0.044196267,0.36304328,0.17160496,0.007504208,0.16861184,0.36304328
6674.png,Angry,Angry,Severe_Stress,0.3929449,0.06061784,0.114656225,0.01545326,0.116481975,0.13660863,0.16323714,0.3929449
6687.png,Angry,Angry,Severe_Stress,0.36699593,0.273414,0.10237235,0.17629503,0.042906888,0.028064959,0.009950983,0.36699593
6694.png,Angry,Neutral,Healthy,0.02828719,0.03943301,0.061758924,0.07843938,0.050545357,0.0488356,0.69270056,0.69270056
6697.png,Angry,Angry,Severe_Stress,0.33969498,0.12013672,0.09317286,0.033144895,0.20184225,0.0029612859,0.20904694,0.33969498
6701.png,Angry,Angry,Severe_Stress,0.49737072,0.044750623,0.1505915,0.107135974,0.11551087,0.047180433,0.03745989,0.49737072
6702.png,Angry,Angry,Severe_Stress,0.59123534,0.07091207,0.16253817,0.014941408,0.07295056,0.04425429,0.043168154,0.59123534
671.png,Angry,Happy,Healthy,0.25577682,0.09843739,0.08625527,0.4854405,0.05268742,0.012875115,0.00852748,0.4854405
6726.png,Angry,Angry,Severe_Stress,0.699663,0.020017091,0.16038013,0.020703917,0.045117375,0.0416216,0.012496821,0.699663
6731.png,Angry,Angry,Severe_Stress,0.4217557,0.23148616,0.17691365,0.02656248,0.054729212,0.053942,0.034610674,0.4217557
6738.png,Angry,Neutral,Healthy,0.072394624,0.038539942,0.049726658,0.012403465,0.21603914,0.0058041457,0.60509205,0.60509205
6739.png,Angry,Angry,Severe_Stress,0.56870764,0.02878104,0.13840687,0.09620378,0.1219193,0.0153340725,0.03064728,0.56870764
6745.png,Angry,Sad,Mild_Stress,0.101200275,0.032109097,0.056353692,0.040761575,0.5629262,0.0076014027,0.19904771,0.5629262
6752.png,Angry,Sad,Mild_Stress,0.15196024,0.041958034,0.17899026,0.07263342,0.3151875,0.08818741,0.15108307,0.3151875
676.png,Angry,Neutral,Healthy,0.11120424,0.027863463,0.10516592,0.015033699,0.2751018,0.020892574,0.44473833,0.44473833
6765.png,Angry,Neutral,Healthy,0.25239244,0.12102109,0.11825967,0.016245738,0.10412958,0.035048086,0.35290346,0.35290346
6766.png,Angry,Angry,Severe_Stress,0.44976938,0.19443978,0.18036559,0.0076685627,0.11603465,0.014293301,0.03742865,0.44976938
677.png,Angry,Angry,Severe_Stress,0.35203317,0.23757325,0.2135934,0.0008127777,0.14374112,0.0037748595,0.048471298,0.35203317
6789.png,Angry,Angry,Severe_Stress,0.44806078,0.19130658,0.096893966,0.0021767353,0.20465118,0.002531821,0.05437893,0.44806078
68.png,Angry,Sad,Mild_Stress,0.20899297,0.15552795,0.17990276,0.03206711,0.31506953,0.023123704,0.08531587,0.31506953
6809.png,Angry,Happy,Healthy,0.14106213,0.20454913,0.1312243,0.3570658,0.11444208,0.018035289,0.03362124,0.3570658
6812.png,Angry,Angry,Severe_Stress,0.6626477,0.17935373,0.11681706,0.0019267529,0.023085674,0.013957632,0.0022113263,0.6626477
6853.png,Angry,Angry,Severe_Stress,0.3718438,0.039506957,0.101518355,0.033237837,0.17277598,0.09614224,0.18497482,0.3718438
6889.png,Angry,Angry,Severe_Stress,0.41545784,0.24957964,0.06947404,0.002829597,0.16248225,0.0008489924,0.099327646,0.41545784
6890.png,Angry,Angry,Severe_Stress,0.3315039,0.14923139,0.08206321,0.0075233574,0.26112533,0.0070631634,0.16148968,0.3315039
6898.png,Angry,Sad,Mild_Stress,0.23687851,0.15669906,0.16699143,0.0043708375,0.3367739,0.006652175,0.09163404,0.3367739
6907.png,Angry,Sad,Mild_Stress,0.107265234,0.110037185,0.19627813,0.022101313,0.4800053,0.010353441,0.07395945,0.4800053
6912.png,Angry,Angry,Severe_Stress,0.6207414,0.099110216,0.110550135,0.066968754,0.074741624,0.013078732,0.014809167,0.6207414
6918.png,Angry,Disgust,Moderate_Stress,0.19849284,0.4772436,0.09036884,0.006158123,0.113515526,0.0021423562,0.1120788,0.4772436
6919.png,Angry,Fear,Moderate_Stress,0.329552,0.14605081,0.3731361,0.0039677424,0.10157106,0.013666569,0.03205564,0.3731361
6923.png,Angry,Angry,Severe_Stress,0.787699,0.054135896,0.09278576,0.002201488,0.029802348,0.031595528,0.0017800333,0.787699
6927.png,Angry,Neutral,Healthy,0.035640083,0.037697963,0.061111987,0.032343086,0.09815772,0.062355537,0.6726936,0.6726936
6929.png,Angry,Sad,Mild_Stress,0.2294056,0.16074246,0.22443938,0.035448883,0.24697344,0.031839337,0.07115082,0.24697344
6940.png,Angry,Neutral,Healthy,0.12581389,0.17900684,0.184015,0.0018578181,0.16627344,0.03599279,0.3070402,0.3070402
6944.png,Angry,Angry,Severe_Stress,0.38888714,0.110733055,0.07524074,0.00795674,0.12610748,0.0027688101,0.28830612,0.38888714
6948.png,Angry,Angry,Severe_Stress,0.64488053,0.12624215,0.119203985,0.012078256,0.08111539,0.00697598,0.009503709,0.64488053
6952.png,Angry,Angry,Severe_Stress,0.5069591,0.14759727,0.09934786,0.059987057,0.14716315,0.0017930276,0.037152544,0.5069591
6955.png,Angry,Disgust,Moderate_Stress,0.25891912,0.47159174,0.09424673,0.0059133056,0.14084007,0.0015787949,0.026910108,0.47159174
6959.png,Angry,Angry,Severe_Stress,0.38445234,0.24192384,0.11897367,0.0010821732,0.15069537,0.012297007,0.090575606,0.38445234
6965.png,Angry,Neutral,Healthy,0.1824227,0.119878344,0.13037854,0.0048535913,0.25560126,0.01684908,0.2900165,0.2900165
700.png,Angry,Angry,Severe_Stress,0.39779332,0.15706384,0.21446687,0.0073142303,0.13397585,0.034530677,0.05485525,0.39779332
7004.png,Angry,Fear,Moderate_Stress,0.23872237,0.12998179,0.44052628,0.0020734998,0.15653434,0.010420551,0.021741161,0.44052628
7007.png,Angry,Angry,Severe_Stress,0.25941917,0.24396029,0.17778653,0.0020161816,0.18873131,0.01731789,0.11076862,0.25941917
7011.png,Angry,Happy,Healthy,0.2644307,0.20555766,0.054907814,0.3416682,0.08125138,0.012607272,0.039577015,0.3416682
7015.png,Angry,Angry,Severe_Stress,0.48516625,0.023234183,0.14542052,0.21288444,0.062087756,0.05345766,0.017749177,0.48516625
7019.png,Angry,Angry,Severe_Stress,0.34900805,0.09077826,0.17980929,0.021336982,0.31726563,0.011205479,0.03059627,0.34900805
704.png,Angry,Angry,Severe_Stress,0.27837518,0.15087281,0.123955384,0.09432231,0.14011766,0.087838866,0.124517746,0.27837518
7046.png,Angry,Neutral,Healthy,0.15243612,0.22474603,0.07929552,0.016904665,0.22535394,0.011486023,0.28977776,0.28977776
7056.png,Angry,Angry,Severe_Stress,0.24629943,0.063471965,0.16669029,0.06481133,0.20000802,0.12626934,0.13244961,0.24629943
7057.png,Angry,Fear,Moderate_Stress,0.18547444,0.118059024,0.21488294,0.066972815,0.14463238,0.12251878,0.14745963,0.21488294
7066.png,Angry,Angry,Severe_Stress,0.38047978,0.3339291,0.06631569,0.0027781301,0.17783348,0.0025168103,0.03614706,0.38047978
7082.png,Angry,Angry,Severe_Stress,0.5342778,0.11914547,0.10063377,0.013498092,0.15883799,0.0032639347,0.070342936,0.5342778
7083.png,Angry,Surprise,Mild_Stress,0.23013583,0.051211737,0.24974151,0.014570359,0.061252028,0.359117,0.03397152,0.359117
7086.png,Angry,Happy,Healthy,0.13979048,0.3212323,0.059343614,0.42269462,0.04850776,0.0013165754,0.0071146484,0.42269462
7088.png,Angry,Sad,Mild_Stress,0.2528429,0.26328853,0.14537363,0.008480508,0.2643257,0.0044604773,0.061228253,0.2643257
7090.png,Angry,Neutral,Healthy,0.077239186,0.11490324,0.09990741,0.12805614,0.17213814,0.03231042,0.37544546,0.37544546
7093.png,Angry,Angry,Severe_Stress,0.3949985,0.095508285,0.1997432,0.07871074,0.046593815,0.1695265,0.014918929,0.3949985
7096.png,Angry,Sad,Mild_Stress,0.2680135,0.18444811,0.09558031,0.025968645,0.36580762,0.004424394,0.055757355,0.36580762
7098.png,Angry,Happy,Healthy,0.13971087,0.11660027,0.03790311,0.27967247,0.19252895,0.0052905437,0.22829379,0.27967247
7103.png,Angry,Neutral,Healthy,0.20582527,0.11240245,0.20669661,0.017886236,0.17621735,0.0394768,0.24149519,0.24149519
7104.png,Angry,Disgust,Moderate_Stress,0.22096696,0.51022714,0.10438975,0.004179469,0.1433407,0.00019434204,0.016701723,0.51022714
7134.png,Angry,Neutral,Healthy,0.20726416,0.07294868,0.061823674,0.0058987136,0.13819171,0.0028560942,0.511017,0.511017
7136.png,Angry,Fear,Moderate_Stress,0.2610555,0.090913855,0.30210006,0.15230627,0.07462715,0.09549802,0.02349917,0.30210006
714.png,Angry,Angry,Severe_Stress,0.48420206,0.071756706,0.11764274,0.07816045,0.15542656,0.0537023,0.039109197,0.48420206
7142.png,Angry,Neutral,Healthy,0.08153773,0.061374344,0.12472657,0.012899485,0.14275631,0.055290222,0.52141535,0.52141535
716.png,Angry,Angry,Severe_Stress,0.28745893,0.22762892,0.22096552,0.030332163,0.1448264,0.015211485,0.07357662,0.28745893
7167.png,Angry,Fear,Moderate_Stress,0.10819885,0.07983114,0.30436614,0.027835347,0.23720412,0.057514414,0.18504994,0.30436614
7174.png,Angry,Angry,Severe_Stress,0.39824915,0.10082669,0.08616601,0.007487248,0.32572895,0.006597295,0.07494459,0.39824915
7177.png,Angry,Angry,Severe_Stress,0.48336276,0.2154385,0.07507708,0.009703951,0.15920135,0.0010742679,0.056142095,0.48336276
7180.png,Angry,Sad,Mild_Stress,0.127419,0.09929093,0.2752295,0.012916379,0.297662,0.0513107,0.13617148,0.297662
7184.png,Angry,Disgust,Moderate_Stress,0.09286595,0.31835398,0.115012966,0.07570602,0.089537114,0.016689766,0.2918342,0.31835398
7187.png,Angry,Angry,Severe_Stress,0.5522642,0.16607213,0.14372805,0.06780875,0.046902418,0.015369135,0.007855316,0.5522642
7197.png,Angry,Angry,Severe_Stress,0.3618198,0.13765746,0.090390846,0.022270795,0.13221504,0.01666194,0.23898418,0.3618198
7199.png,Angry,Neutral,Healthy,0.26873752,0.05008888,0.15460466,0.02755214,0.17825209,0.04849039,0.27227432,0.27227432
7202.png,Angry,Disgust,Moderate_Stress,0.33875594,0.3598241,0.18168549,0.062414765,0.04774765,0.003968457,0.0056037144,0.3598241
7216.png,Angry,Angry,Severe_Stress,0.4740182,0.274588,0.07736918,0.09088891,0.0700725,0.0028621024,0.010201117,0.4740182
7219.png,Angry,Angry,Severe_Stress,0.3275074,0.21898635,0.101927586,0.0016223347,0.2132953,0.0025156594,0.1341454,0.3275074
7222.png,Angry,Sad,Mild_Stress,0.16409668,0.16319971,0.10618996,0.002708613,0.3147626,0.0036689648,0.24537346,0.3147626
7238.png,Angry,Sad,Mild_Stress,0.22370301,0.035616357,0.084978506,0.059907414,0.3645417,0.004729541,0.22652353,0.3645417
7241.png,Angry,Sad,Mild_Stress,0.15256459,0.02887924,0.13238658,0.039047804,0.3855064,0.014138224,0.24747722,0.3855064
7247.png,Angry,Sad,Mild_Stress,0.16276313,0.037691444,0.069886446,0.018579131,0.36471292,0.007932589,0.33843434,0.36471292
7248.png,Angry,Angry,Severe_Stress,0.3152832,0.019153861,0.11881984,0.088311836,0.27008796,0.011752079,0.17659125,0.3152832
7257.png,Angry,Angry,Severe_Stress,0.7622457,0.08631601,0.08065534,0.016239211,0.045604367,0.0036017168,0.005337617,0.7622457
7259.png,Angry,Sad,Mild_Stress,0.1606641,0.080545016,0.10720992,0.00416762,0.43462345,0.009345106,0.20344473,0.43462345
7261.png,Angry,Sad,Mild_Stress,0.08577742,0.14718619,0.19593753,0.00976491,0.31269264,0.021748828,0.2268925,0.31269264
7262.png,Angry,Neutral,Healthy,0.09307695,0.029684506,0.12425296,0.08689269,0.26450673,0.08701669,0.3145695,0.3145695
7267.png,Angry,Sad,Mild_Stress,0.12029843,0.18685135,0.09099566,0.012182872,0.39780462,0.004666152,0.1872009,0.39780462
727.png,Angry,Sad,Mild_Stress,0.13618237,0.03189791,0.13597386,0.097193986,0.49821404,0.0024892462,0.0980486,0.49821404
7281.png,Angry,Neutral,Healthy,0.188664,0.0953383,0.1800466,0.037264783,0.14391953,0.040368523,0.31439826,0.31439826
7284.png,Angry,Angry,Severe_Stress,0.58145857,0.11360571,0.045100976,0.19015539,0.03357743,0.015212937,0.020888964,0.58145857
7291.png,Angry,Angry,Severe_Stress,0.37614402,0.15813196,0.17714421,0.06796029,0.11629784,0.020626536,0.08369512,0.37614402
7296.png,Angry,Disgust,Moderate_Stress,0.23702835,0.4303506,0.03006868,0.08136351,0.10450438,0.001833074,0.1148514,0.4303506
7300.png,Angry,Angry,Severe_Stress,0.6961914,0.014397986,0.13670161,0.024096375,0.056258347,0.052337922,0.020016378,0.6961914
7303.png,Angry,Sad,Mild_Stress,0.23146442,0.103283584,0.13040538,0.021686109,0.39350253,0.0015728791,0.11808504,0.39350253
7322.png,Angry,Angry,Severe_Stress,0.36189258,0.06341963,0.07732475,0.018922443,0.267636,0.007071883,0.20373264,0.36189258
7323.png,Angry,Neutral,Healthy,0.24105094,0.08518522,0.11692633,0.014825295,0.2371225,0.029185459,0.27570426,0.27570426
7325.png,Angry,Happy,Healthy,0.06737662,0.08762515,0.081376776,0.60534644,0.06838232,0.021261714,0.06863096,0.60534644
7328.png,Angry,Disgust,Moderate_Stress,0.35496122,0.46322238,0.11963182,0.0049658627,0.050630875,0.00413671,0.002451208,0.46322238
7341.png,Angry,Angry,Severe_Stress,0.24329747,0.100760035,0.16377975,0.037453983,0.18192543,0.0862133,0.18657017,0.24329747
7346.png,Angry,Neutral,Healthy,0.08433029,0.08390051,0.09666384,0.030541977,0.33119538,0.022096345,0.35127163,0.35127163
7351.png,Angry,Sad,Mild_Stress,0.19978607,0.060062632,0.2380829,0.08465654,0.27969548,0.04172932,0.095987044,0.27969548
7358.png,Angry,Angry,Severe_Stress,0.67021304,0.031968124,0.13671553,0.07394406,0.043673426,0.035045613,0.008440237,0.67021304
7360.png,Angry,Neutral,Healthy,0.180005,0.06580132,0.045260534,0.019068973,0.1801339,0.006731481,0.5029988,0.5029988
7362.png,Angry,Sad,Mild_Stress,0.23652181,0.26592082,0.1812423,0.006293769,0.2837425,0.005453308,0.020825539,0.2837425
7363.png,Angry,Angry,Severe_Stress,0.7286403,0.06189637,0.07371732,0.05280362,0.025020637,0.042626075,0.015295557,0.7286403
7370.png,Angry,Neutral,Healthy,0.10616712,0.03944472,0.15086475,0.16979502,0.22498879,0.082706295,0.22603332,0.22603332
7374.png,Angry,Sad,Mild_Stress,0.1671342,0.10530254,0.06910709,0.18351556,0.32046133,0.005657903,0.14882126,0.32046133
7377.png,Angry,Angry,Severe_Stress,0.55382043,0.146142,0.19581012,0.02408737,0.05392959,0.017146675,0.009063851,0.55382043
7389.png,Angry,Happy,Healthy,0.025815627,0.06471161,0.052121855,0.3064859,0.27596098,0.010232505,0.2646716,0.3064859
7390.png,Angry,Sad,Mild_Stress,0.16773303,0.09731971,0.101615965,0.03945886,0.30195716,0.012935132,0.27898017,0.30195716
74.png,Angry,Angry,Severe_Stress,0.32603824,0.047222257,0.10314057,0.058790755,0.30475578,0.026817728,0.13323471,0.32603824
740.png,Angry,Disgust,Moderate_Stress,0.14580688,0.27258423,0.19486772,0.009562649,0.23277874,0.037915166,0.10648462,0.27258423
7409.png,Angry,Angry,Severe_Stress,0.43247083,0.061784185,0.06809339,0.023353023,0.33376703,0.004528518,0.07600303,0.43247083
7415.png,Angry,Neutral,Healthy,0.116517395,0.01717085,0.08656825,0.034263972,0.20150231,0.053204305,0.49077293,0.49077293
7417.png,Angry,Sad,Mild_Stress,0.26134306,0.19371761,0.07938243,0.0047449283,0.262889,0.0017023424,0.19622062,0.262889
7418.png,Angry,Fear,Moderate_Stress,0.20812783,0.020321231,0.24920091,0.013570172,0.208509,0.091570385,0.20870054,0.24920091
743.png,Angry,Disgust,Moderate_Stress,0.23633018,0.4722362,0.10620705,0.12238133,0.054807942,0.0037340142,0.004303318,0.4722362
7457.png,Angry,Disgust,Moderate_Stress,0.36882704,0.53259814,0.057723965,0.0006705815,0.036239043,0.00043008724,0.0035111185,0.53259814
7465.png,Angry,Angry,Severe_Stress,0.51201075,0.24290884,0.16090001,0.00048492497,0.05835842,0.0037593227,0.021577748,0.51201075
7471.png,Angry,Sad,Mild_Stress,0.24410129,0.13962236,0.13211977,0.051389754,0.28735194,0.023498148,0.12191681,0.28735194
7482.png,Angry,Angry,Severe_Stress,0.4176533,0.11904917,0.081895016,0.030019816,0.20618916,0.014689692,0.1305039,0.4176533
7484.png,Angry,Fear,Moderate_Stress,0.20621206,0.0669509,0.3215801,0.018532423,0.17907731,0.1079245,0.09972279,0.3215801
7487.png,Angry,Angry,Severe_Stress,0.4785526,0.06323012,0.18972158,0.018464888,0.112199076,0.074855484,0.0629763,0.4785526
7489.png,Angry,Disgust,Moderate_Stress,0.23131342,0.30787948,0.06566222,0.018241128,0.1913076,0.0041905222,0.18140566,0.30787948
7491.png,Angry,Disgust,Moderate_Stress,0.2101418,0.2781052,0.07853708,0.0065636653,0.22395773,0.0033341525,0.19936039,0.2781052
7492.png,Angry,Disgust,Moderate_Stress,0.12166678,0.6035006,0.14592968,0.0020930555,0.11032578,0.0019693363,0.014514753,0.6035006
7496.png,Angry,Fear,Moderate_Stress,0.15124041,0.09080721,0.22619861,0.08453462,0.18871376,0.13848498,0.12002032,0.22619861
7504.png,Angry,Angry,Severe_Stress,0.27820832,0.049384065,0.18087104,0.047998294,0.2054775,0.01677141,0.22128938,0.27820832
7508.png,Angry,Disgust,Moderate_Stress,0.27069798,0.31971177,0.083159305,0.10771467,0.19396253,0.003226024,0.021527665,0.31971177
7509.png,Angry,Neutral,Healthy,0.070773125,0.04224146,0.028466126,0.26606005,0.17657362,0.002444183,0.41344145,0.41344145
7514.png,Angry,Neutral,Healthy,0.25271362,0.108027756,0.0942771,0.010924918,0.19040146,0.004318157,0.33933696,0.33933696
7524.png,Angry,Neutral,Healthy,0.11582574,0.046926305,0.057514273,0.008529953,0.29448768,0.0013865806,0.47532943,0.47532943
7529.png,Angry,Disgust,Moderate_Stress,0.295079,0.5814032,0.053421658,0.017722117,0.044587888,0.0028258364,0.0049603204,0.5814032
